person_id,DEGREE_CENTRALITY,EIGENVECTOR,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
140647,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
200213865,0.0,7.761325779397348e-49,0.0,0.0,0.0
132460,0.0778075891146033,0.0042849876786821535,0.44129249955316946,0.0014322504878962424,0.6824367165780617
1388,0.007665772326561902,0.0005318420788436669,0.35998919029968257,0.0,1.0
200336750,0.061326178612495216,0.00957989574122257,0.42515454016193993,0.0041285243937198065,0.7474056603773584
34158,0.0003832886163280951,4.618643713284234e-05,0.29638880562723385,0.0,0.0
200213876,0.003449597546952856,0.0002582960661196134,0.32753488944156217,2.6264977191011197e-06,0.7777777777777778
200033658,0.011498658489842852,0.0006628816702447363,0.35251215587411305,0.0008121898899423915,0.767816091954023
200050046,0.0019164430816404755,4.72943945907033e-34,0.0019164430816404753,0.0,1.0
58757,0.008049060942889997,9.375121595321107e-05,0.3289249087771467,0.00028379267247150567,0.37142857142857144
66949,0.10425450364124186,0.02353404307516665,0.4445832084408508,0.0021095925187158155,0.5841925331018016
75143,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
34184,0.0015331544653123803,3.67950962574171e-05,0.29454904739620597,0.0,1.0
75144,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
107914,0.0,7.761325779397348e-49,0.0,0.0,0.0
200066439,0.0007665772326561902,9.928044913460064e-06,0.2873418413427644,0.0,1.0
83333,0.06554235339210426,0.011458004469404134,0.4302683530987509,0.00021284040332054737,0.7292053663570691
34188,0.0,7.761325779397348e-49,0.0,0.0,0.0
200115598,0.0003832886163280951,4.069169970228677e-43,0.0003832886163280951,0.0,0.0
42385,0.029513223457263323,0.0068714622768045325,0.4044477613751348,3.0900397881430974e-05,0.9012303485987696
1427,0.013415101571483328,0.0013450192722158846,0.37826096960235067,8.174659203898403e-05,0.7294117647058823
26003,0.003449597546952856,0.0002258751332693975,0.34088406100947805,1.3301078332908773e-05,0.4722222222222222
1434,0.0015331544653123803,1.4803554114145942e-35,0.0015331544653123803,0.0,1.0
140698,0.007665772326561902,0.0017662491488430435,0.37292224220459497,0.0,1.0
91546,0.004216174779609046,0.0004010055867577952,0.347507126011904,1.5431670935391912e-05,0.6
1437,0.015331544653123804,0.0015913663969683895,0.3872701832354513,2.4820376441409707e-05,0.6833333333333333
124317,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
1439,0.07474128018397853,0.005342447992773302,0.42499911901766585,0.002479395968242939,0.6790906687813905
200189342,0.009965504024530471,0.00011197113454912206,0.3081736487933267,0.0,1.0
200009116,0.009965504024530471,7.486449566608711e-05,0.31613462680430315,0.0,1.0
1442,0.0015331544653123803,0.00015434395981952302,0.3114762465031011,0.0,1.0
157096,0.027596780375622847,0.0013149754831114377,0.3978049923260307,0.0008041667917211319,0.33881064162754304
116141,0.0011498658489842851,1.1715177227096726e-05,0.2817363601291227,0.0,1.0
83374,0.0003832886163280951,4.069169970228677e-43,0.0003832886163280951,0.0,0.0
58802,0.0045994633959371405,0.00014669964108363163,0.3349906613089828,0.00015676239853349135,0.3787878787878788
26034,0.0,7.761325779397348e-49,0.0,0.0,0.0
132532,0.12495208892295899,0.05409002132156825,0.42718540880868083,0.0005999675515325335,0.7313449740443605
116148,0.04292832502874665,0.007663736718005786,0.4056472749730722,0.0014586864006323036,0.7051158301158301
